,_id,title,courriel,SSIAD,SPASAD,SAAD,gestionnaire,ESA,coordinates.street,coordinates.postcode,coordinates.city,coordinates.latitude,coordinates.longitude,departement,nom_departement
5016,97675,SAAD ADMR L'ALBIGEOISE,lalbigeoise@admrtarn.fr,0,0,1,ADMR L'ALBIGEOISE,0,12 Rue Gustave Eiffel,81000,ALBI,43.917358,2.16127,81,Tarn
5017,97594,SAAD ADMR LABESSIERE,labessierecandeil@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - LABESSIERE,0,,81300,LABESSIERE CANDEIL,43.80135296046984,2.005764025965012,81,Tarn
5018,97595,SAAD ADMR LABOUTARIE,laboutarie@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - LABOUTARIE,0,,81120,LABOUTARIE,43.783619916016576,2.1198912229908315,81,Tarn
5019,97596,SAAD ADMR LABRUGUIERE,labruguiere@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR -LABRUGUIERE,0,2 Avenue Henry Simon,81290,LABRUGUIERE,43.53917,2.26159,81,Tarn
5020,97597,SAAD ADMR LACAUNE,lacaune@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - LACAUNE,0,21 Avenue Ludovic de Naurois,81230,LACAUNE,43.707262,2.695385,81,Tarn
5021,97598,SAAD ADMR LACROUZETTE,lacrouzette@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - LACROUZETTE,0,,81210,LACROUZETTE,43.663646372875895,2.3479970721199983,81,Tarn
5022,97674,SAAD ADMR LAGARRIGUE,lagarrigue@admrtarn.fr,0,0,1,AL ADMR LAGARRIGUE,0,Rue du Presbytère,81090,LAGARRIGUE,43.576457,2.273922,81,Tarn
5023,97599,SAAD ADMR LASGRAISSES,lasgraisses@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - LASGRAISSES,0,,81300,LASGRAISSES,43.82025210241387,2.0393992895063326,81,Tarn
5024,97600,SAAD ADMR LAUTREC,lautrec@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - LAUTREC,0,20 Rue du Mercadial,81440,LAUTREC,43.707418,2.13815,81,Tarn
5025,97601,SAAD ADMR LESCURE,lescuredalbigeois@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - LESCURE,0,13 Route de Saint Michel,81380,LESCURE D ALBIGEOIS,43.949571,2.171266,81,Tarn
5026,97602,SAAD ADMR LISLE SUR TARN,lislesurtarn@admrtarn.fr,0,0,1,ADMR LISLE SUR TARN,0,Allee des Promenades,81310,LISLE SUR TARN,43.855389,1.810636,81,Tarn
5027,97603,SAAD ADMR LOMBERS,lombers@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - LOMBERS,0,1 Avenue de Saint-pierre,81120,LOMBERS,43.804956,2.148999,81,Tarn
5028,97604,SAAD ADMR MARSSAC,marssacsurtarn@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - MARSSAC,0,,81150,MARSSAC SUR TARN,43.91516186175366,2.029910973007043,81,Tarn
5029,97605,SAAD ADMR MIRANDOL,mirandol@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - MIRANDOL,0,,81190,MIRANDOL BOURGNOUNAC,44.14326857062384,2.168672447971482,81,Tarn
5030,97622,SAAD ADMR MONESTIES,monesties@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - MONESTIES,0,,81640,MONESTIES,44.070646078449,2.0967060044282286,81,Tarn
5031,97606,SAAD ADMR MONTREDON LABESSONNIE,montredon@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - MONTREDON,0,,81360,MONTREDON LABESSONNIE,43.7070854978477,2.293065132631192,81,Tarn
5032,97607,SAAD ADMR MURAT,muratsurvebre@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - MURAT,0,,81320,MOULIN MAGE,43.71182904778668,2.804765183950702,81,Tarn
5033,97608,SAAD ADMR NOAILHAC,noilhac@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - NOAILHAC,0,,81490,NOAILHAC,43.5741100928881,2.352328175209361,81,Tarn
5034,97609,SAAD ADMR ORBAN,orban@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - ORBAN,0,,81120,ORBAN,43.84273842716024,2.0839444501636546,81,Tarn
5035,97610,SAAD ADMR PAMPELONNE,pampelonne@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - PAMPELONNE,0,,81190,PAMPELONNE,44.12497925612976,2.246620482417046,81,Tarn
5036,97611,SAAD ADMR PARISOT,parisot@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - PARISOT,0,47 chemin DU MAS VIEL,81310,PARISOT,43.79867622494488,1.83120740799864,81,Tarn
5037,97612,SAAD ADMR PAULINET,paulinet@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - PAULINET,0,,81250,PAULINET,43.84924877410279,2.43091587778908,81,Tarn
5038,97613,SAAD ADMR PUYGOUZON,puygouzon@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - PUYGOUZON,0,,81990,FREJAIROLLES,43.8804950925953,2.231227774246139,81,Tarn
5039,97614,SAAD ADMR Puylaurens,puylaurens@admrtarn.fr,0,0,1,,0,2 Place du Foirail,81700,PUYLAURENS,43.571042,2.012876,81,Tarn
5040,97615,SAAD ADMR REALMONT,realmont@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - REALMONT,0,Boulevard Carnot,81120,REALMONT,43.775933,2.190854,81,Tarn
5041,97621,SAAD ADMR SAIX,saix@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - SAIX,0,5 Chemin d'En Barbaro,81710,SAIX,43.583862,2.172339,81,Tarn
5042,97623,SAAD ADMR SEMALENS,semalens@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - SEMALENS,0,44 Les Promenades,81570,SEMALENS,43.591642,2.111842,81,Tarn
5043,97624,SAAD ADMR SERENAC,serenac@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - SERENAC,0,9 Chemin de la Fagerie,81350,SERENAC,43.963182,2.33559,81,Tarn
5044,97581,SAAD ADMR ST ALBAN,alban@admrtarn.fr,0,0,1,ADMR ALBAN,0,,81250,ALBAN,43.88878136897092,2.459758833373987,81,Tarn
5045,97617,SAAD ADMR ST JEAN DE MARCEL,stjeandemarcel@admrtarn.fr,0,0,1,AL ADMR-ST JEAN DE MARCEL,0,,81350,ST JEAN DE MARCEL,44.05881394996251,2.2452305447196044,81,Tarn
5046,97619,SAAD ADMR ST PAUL,stpaulcapdejoux@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - ST PAUL,0,,81220,ST PAUL CAP DE JOUX,43.6482972033264,1.975335228891092,81,Tarn
5047,97620,SAAD ADMR ST SULPICE,stsulpice@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - ST SULPICE,0,11 Chemin de la Planquette,81370,ST SULPICE,43.772394,1.680267,81,Tarn
5048,97625,SAAD ADMR TEILLET,teillet@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - TEILLET,0,,81120,TEILLET,43.83405640207595,2.339616992976846,81,Tarn
5049,97626,SAAD ADMR VABRE,vabre@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR -VABRE,0,,81330,VABRE,43.693114830989806,2.426029056638693,81,Tarn
5050,97627,SAAD ADMR VALDERIES,valderies@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - VALDERIES,0,,81350,VALDERIES,44.01198391340265,2.234159173237884,81,Tarn
5051,97628,SAAD ADMR VALENCE,valencedalbigeois@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - VALENCE,0,,81340,VALENCE D ALBIGEOIS,44.01853759683137,2.4027189806967733,81,Tarn
5052,97629,SAAD ADMR VAOUR,vaour@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - VAOUR,0,,81140,VAOUR,44.072770105228926,1.80206450932604,81,Tarn
5053,97630,SAAD ADMR VENES,venes@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - VENES,0,,81440,VENES,43.72714924091063,2.19170365455826,81,Tarn
5054,97631,SAAD ADMR VIELMUR,vielmursuragout@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - VIELMUR,0,,81570,VIELMUR SUR AGOUT,43.619344432091246,2.090118889861091,81,Tarn
5055,97632,SAAD ADMR VILLEFRANCHE,villefranchedalbigeois@admrtarn.fr,0,0,1,ASSOCIATION LOCALE ADMR - VILLEFRANCHE,0,,81430,VILLEFRANCHE D ALBIGEOIS,43.896572788481954,2.3316990503197537,81,Tarn
5056,97648,SAAD ADOMICIA,adomicia@hotmail.fr,0,0,1,ADOMICIA SARL,0,6 Avenue Albert Thomas,81400,CARMAUX,44.051617,2.158127,81,Tarn
5057,97677,SAAD AID 81,asso.aid81@orange.fr,0,0,1,ASS AIDE ET INTERVENTION A DOMICILE 81,0,37 Rue Emile Zola,81100,CASTRES,43.60621,2.238586,81,Tarn
5058,97659,SAAD AIDADOM,contact@aidadom.eu,0,0,1,AIDADOM,0,1 Rue de Bernis,81000,ALBI,43.925106,2.152446,81,Tarn
5059,97660,SAAD AIDES POUR TOUS,aides-pour-tous@orange.fr,0,0,1,AIDES POUR TOUS,0,Coumbo de Lando LIEU DIT LE LANDAS,81430,BELLEGARDE,43.904206,2.303268,81,Tarn
5060,97649,SAAD AKWABA,albi@agedorservices.com,0,0,1,AKWABA,0,64 Rue Angely Cavalie,81000,ALBI,43.926283,2.131442,81,Tarn
5061,97671,SAAD ASAD,asad.pa@orange.fr,0,0,1,ASAD,0,49 Rue Paul Vialar,81400,BLAYE LES MINES,44.048829,2.145991,81,Tarn
5062,97697,SAAD ASS AIDE FAM POPULAIRE GRAULHET,aafp.graulhet@orange.fr,0,0,1,ASS AIDE FAMILIALE POPULAIRE,0,8 Place Henri Merou,81300,GRAULHET,43.763146,1.987092,81,Tarn
5063,97662,SAAD ASSOCIATION BETHANIE,ehpad81ac@gmail.com,0,0,1,ASSOCIATION BETHANIE,0,Route de la Vallee LE VILLAGE,81350,SERENAC,43.963695,2.334066,81,Tarn
5064,97661,SAAD ASSOCIATION REFUGE PROTESTANT,mazamet@lerefugeprotestant.fr,0,0,1,ASSOC DU REFUGE PROTESTANT,0,20 Rue Saint Jacques,81200,MAZAMET,43.48991,2.377681,81,Tarn
5065,97656,SAAD Abélia - Services à domicile,tranierchristine@abeliasap.fr,0,0,1,,0,73 Avenue Charles de Gaulle,81000,ALBI,43.920729,2.140194,81,Tarn
5066,97693,SAAD Association Aide familiale populaire,accueil@aafp-lavaur.org,0,0,1,,0,12 Allées Ferréol Mazas,81500,LAVAUR,43.700182,1.820366,81,Tarn
5067,97651,SAAD CCAN SERVICES DOMIDOM CASTRES,c.brassier@domidom.fr,0,0,1,CCAN SERVICES-DOMIDOM,0,38 Rue Mahuzies,81100,CASTRES,43.608766,2.239908,81,Tarn
5068,97701,SAAD CCAS GAILLAC,ccas@ville-gaillac.fr,0,0,1,CCAS GAILLAC,0,72 Place d'Hautpoul,81600,GAILLAC,43.901826,1.897033,81,Tarn
5069,97663,SAAD COORDINATION DOMICILE SANTE,cdsgaillac@gmail.com,0,0,1,COORDINATION DOMICILE SANTE,0,87 avenue DOM VAYSETTE ROUTE DE BRENS,81600,GAILLAC,43.89440334792245,1.902102235283181,81,Tarn
5070,97664,SAAD DOMICIL+ ALBI,contact@domicilplus.com,0,0,1,DOMICIL +,0,24 Avenue Albert Thomas,81000,ALBI,43.936621,2.146872,81,Tarn
5071,97684,SAAD DOMUSVI SAIX,mmoury@domusvidomicile.com,0,0,1,SAS DOMUSVI DOMICILE,0,14 Chemin des Amoureux,81710,SAIX,43.587862,2.1671,81,Tarn
5072,97681,SAAD FAMILL'SERVICES 81 LAVAUR,lavaur@famillservices81.fr,0,0,1,FAMILL'SERVICES 81,0,4 Rue du Petit Faubourg,81500,LAVAUR,43.69837,1.814364,81,Tarn
5073,97665,SAAD FAMILLE SERVICES,p.labbe@famille-services-tarn.fr,0,0,1,FAMILLE SERVICES,0,3 Boulevard de Strasbourg,81000,ALBI,43.93343,2.146366,81,Tarn
5074,97666,SAAD FAMILY SERVICES,contact@family-services.info,0,0,1,FAMILY SERVICES,0,16 Grand Rue Civadiere,81500,LAVAUR,43.698189,1.816824,81,Tarn
5075,97639,SAAD Famill'Services 81,lavaur@familleservices81.fr,0,0,1,,0,13 Rue des Capucins,81100,CASTRES,43.606533,2.241846,81,Tarn
5076,97652,SAAD L'ATOUT ADOMICILE,services@domicile-tarn.com,0,0,1,L'ATOUT ADOMICILE,0,245 Avenue Colonel Teyssier,81000,ALBI,43.922471,2.162539,81,Tarn
5077,97667,SAAD MAIRIE DE VABRE,mairie.vabre@wanadoo.fr,0,0,1,MAIRIE DE VABRE,0,3 Rue de la Mairie,81500,LAVAUR,43.698973,1.820833,81,Tarn
5078,97683,SAAD PROMAID GAILLAC,contact.gaillac@promaid.fr,0,0,1,PROMAID,0,92 Avenue Saint Exupéry,81600,GAILLAC,43.898244,1.885872,81,Tarn
5079,97668,SAAD QUAL&VIE,contact-gaillac@qualetvie.fr,0,0,1,QUAL&VIE,0,15 Rue Joseph Rigal,81600,GAILLAC,43.900752,1.896178,81,Tarn
5080,97672,SAAD SERENITARN,contact@serenitarn.fr,0,0,1,SERENITARN,0,104 Avenue de Toulouse,81200,AUSSILLON,43.507306,2.35967,81,Tarn
5081,97669,SAAD SERVICES COMPRIS ALBI,services-compris-albi@orange.fr,0,0,1,SERVICES COMPRIS,0,21 Boulevard de Strasbourg,81000,ALBI,43.934666,2.146108,81,Tarn
5082,97670,SAAD SERVICES COMPRIS ST JUERY,services-compris-albi@orange.fr,0,0,1,SERVICES COMPRIS,0,31 Avenue Germain Tequi,81160,ST JUERY,43.948251,2.210513,81,Tarn
5083,97635,SAAD UMT Mutualité Terres d'Oc,contact.sap@umt-terresdoc.fr,0,0,1,,0,202 Avenue Pelissier,81000,ALBI,43.95026,2.140822,81,Tarn
5084,97637,SAAD VERE GRESIGNE,comite-adar@wanadoo.fr,0,0,1,SAD VERE GRESIGNE,0,Place d'Hautpoul,81140,CAHUZAC SUR VERE,43.983441,1.910999,81,Tarn
5085,97647,SAD GLIDA SERVICES,marie.glida@juniorsenior.fr,0,0,1,SARL GLIDA SERVICES,0,4 Avenue Gambetta,81000,ALBI,43.924254,2.147808,81,Tarn
5086,12777,SSIAD ADMR Gaillacois,admr.brens@wanadoo.fr,1,0,0,ASS ADMR SSIADPA DU GAILLACOIS,0,Place de la Mairie,81600,BRENS,43.889464,1.910383,81,Tarn
5087,12722,SSIAD ADMR Montagne et Sidobre,ssibrassacadmr@wanadoo.fr,1,0,0,ASS SSIADPA ADMR MONTAGNE ET SIDOBRE,0,10 place Saint-Blaise,81260,BRASSAC,43.628741,2.496556,81,Tarn
5088,12776,SSIAD ADMR Pays de Cocagne,ssipuylaurens@orange.fr,1,0,0,Association ADMR Pays de Cocagne,0,6 rue d'Orcières,81700,PUYLAURENS,43.568122,1.989217,81,Tarn
5089,12769,SSIAD AMDSESAD Montagne Noire,soutiensoinsdomicile@wanadoo.fr,1,0,0,ASS MAINTIEN SOUTIEN SOINS A DOMICILE,0,Boulevard Raymond-d'Hautpoul,81200,MAZAMET,43.495586,2.369762,81,Tarn
5090,12771,SSIAD Almayrac,association-viaur-cerou@wanadoo.fr,1,0,0,ASSOCIATION VIAUR CEROU,0,,81190,ALMAYRAC,44.10133,2.163749,81,Tarn
5091,12692,SSIAD Association de santé de la vallée du Dadou,sante.dadou-ssi@wanadoo.fr,1,0,0,ASSOCIATION SANTE VALLEE DADOU,0,61 rue Saint-Jean,81300,GRAULHET,43.765272,1.992913,81,Tarn
5092,12737,SSIAD Centre hospitalier Albi,ssiad@ch-albi.rss.fr,1,0,0,CENTRE HOSPITALIER D'ALBI,0,22 boulevard Sibille,81000,ALBI,43.926107,2.142814,81,Tarn
5093,12775,SSIAD Centre hospitalier Lavaur,directeur@ch-lavaur.fr,1,0,0,CENTRE HOSPITALIER DE LAVAUR,0,1027 rue Gutemberg,81500,LAVAUR,43.732466,1.755912,81,Tarn
5094,12715,SSIAD La Soleillade,foyer.soleillade@asei.asso.fr,1,0,0,ASEI,0,7 place Jean-Baptiste-Heral,81400,BLAYE LES MINES,44.03964,2.157811,81,Tarn
5095,12736,SSIAD Louis Barthe,contact.ssiad@umt-terredoc.fr,1,0,0,UMT - MUTUALITE TERRES D'OC,0,40 avenue de la Grésigne,81170,CORDES SUR CIEL,44.066442,1.949981,81,Tarn
5096,12690,SSIAD Louis Foulquie,contact.ssiad@umt-terredoc.fr,1,0,0,UMT - Mutualité Terres d'Oc,0,202 avenue de Pélissier,81000,ALBI,43.950294,2.139493,81,Tarn
5097,12691,SSIAD Umt Terres d'Oc,ssiad@umt-terresdoc.fr,1,0,0,UMT - MUTUALITE TERRES D'OC,0,5 rue Christian d'Éspic,81100,CASTRES,43.603114,2.247382,81,Tarn
5098,12733,SSIAD Valence-d'Albigeois,odile.cormier@umt-terresdoc.fr,1,0,0,UMT - MUTUALITE TERRES D'OC,0,Route d'Albi,81340,VALENCE D ALBIGEOIS,44.018482,2.400856,81,Tarn
5099,12778,SSIAD du Tarn à l'Agout,ssi.admr.alban@wanadoo.fr,1,0,0,ASS SSIAD ADMR DU TARN A L'AGOUT,0,1 rue du sénateur Boularan,81250,ALBAN,43.889464,2.458187,81,Tarn
5100,12774,Service de soins infirmiers à domicile Carmaux,ssiad-carmaux.carmiso@secumines.org,1,0,0,CARMI DU SUD-OUEST,0,2 avenue Bouloc-Torcatis,81400,CARMAUX,44.052033,2.15772,81,Tarn
5101,97744,ADMR QUERCY ROUERGUE,info.quercy-rouergue@fede82.admr.org,0,0,1,ADMR QUERCY ROUERGUE,0,31 Avenue du 8 Mai 1945,82160,CAYLUS,44.23532,1.772553,82,Tarn-et-Garonne
5102,97770,SAAD ABRIS 82/ADMR DEPARTEMENTALE,info.assodepartementale@fede82.admr.org,0,0,1,ADMR DEPARTEMENTALE,0,4 rue HENRI MARRE BP 530,82000,MONTAUBAN,44.01642230749423,1.3605314583026415,82,Tarn-et-Garonne
5103,97752,SAAD AD QUOTIDIEN 82,ad82@adquotidien.com,0,0,1,AD QUOTIDIEN 82,0,7 Rue des Chênes,82370,CAMPSAS,43.89422,1.323595,82,Tarn-et-Garonne
5104,97756,SAAD ADHAP SERVICES,adhap82a@adhapservices.eu,0,0,1,ADHAP SERVICES,0,83 Avenue Jean Moulin,82000,MONTAUBAN,44.024465,1.363999,82,Tarn-et-Garonne
5105,97725,SAAD ADMR ALBIAS,info.albias@fede82.admr.org,0,0,1,ADMR ALBIAS,0,12 Rue de la République,82350,ALBIAS,44.090316,1.450839,82,Tarn-et-Garonne
5106,97745,SAAD ADMR DE LA VALLEE DU TARN,info.valletarn@fede82.admr.org,0,0,1,ADMR DE LA VALLEE DU TARN,0,18 Rue Pierre Gerla,82370,VILLEBRUMIER,43.905858,1.453017,82,Tarn-et-Garonne
5107,97723,SAAD ADMR DU BAS QUERCY,info.bas-quercy@fede82.admr.org,0,0,1,ADMR DU BAS QUERCY,0,1 Rue Principale,82220,MOLIERES,44.193131,1.363444,82,Tarn-et-Garonne
5108,97760,SAAD ADMR DU CAUSSADAIS,info.caussade@fede82.admr.org,0,0,1,ADMR DU CAUSSADAIS,0,40 Rue de la République,82300,CAUSSADE,44.161092,1.538049,82,Tarn-et-Garonne
5109,97762,SAAD ADMR DU MONTALBANAIS,info.montalbanais@fede82.admr.org,0,0,1,ADMR DU MONTALBANAIS,0,1 Rue Mary Lafon,82000,MONTAUBAN,44.018993,1.353557,82,Tarn-et-Garonne
5110,97761,SAAD ADMR GRAND MONTAUBAN,info.grand-montauban@fede82.admr.org,0,0,1,ADMR GRAND MONTAUBAN,0,1 Rue Mary Lafon,82000,MONTAUBAN,44.018993,1.353557,82,Tarn-et-Garonne
5111,97771,SAAD ADMR QUERCY BLANC,info.quercy-blanc@fede82.admr.org,0,0,1,ADMR QUERCY BLANC,0,1 Rue Principale,82220,MOLIERES,44.193131,1.363444,82,Tarn-et-Garonne
5112,97727,SAAD ADMR REALVILLE,info.realville@fede82.admr.org,0,0,1,ADMR REALVILLE,0,38 Place des Arcades,82440,REALVILLE,44.114165,1.479359,82,Tarn-et-Garonne
5113,97743,SAAD ADMR ST NICOLAS DE LA GRAVE,info.st-nicolas@fede82.admr.org,0,0,1,ADMR ST NICOLAS DE LA GRAVE,0,12 Place du Château,82210,ST NICOLAS DE LA GRAVE,44.064469,1.023418,82,Tarn-et-Garonne
5114,97742,SAAD ADMR VIAUR-AVEYRON,info.viau-aveyron@fede82.admr.org,0,0,1,ADMR VIAUR-AVEYRON,0,Rue de la Mairie,82250,LAGUEPIE,44.144128,1.971245,82,Tarn-et-Garonne
5115,97708,SAAD ADOM 82,contact@adom82.fr,0,0,1,ASSOCIATION AIDE MAINTIEN DOMICILE 82,0,3 place LAMOTHE CADILLAC CS 20114,82100,CASTELSARRASIN,44.039023801178125,1.106074514647355,82,Tarn-et-Garonne
5116,97749,SAAD ADPA,a.d.p.a@wanadoo.fr,0,0,1,ADPA,0,7 Rue de la Fontaine,82150,MONTAIGU DE QUERCY,44.341559,1.016953,82,Tarn-et-Garonne
5117,97757,SAAD AFLAH/ADPSH,adpsh82@gmail.com,0,0,1,AFLAH/ADPSH,0,13 Rue Francois Antic,82200,MOISSAC,44.102517,1.090146,82,Tarn-et-Garonne
5118,97764,SAAD APAS 82 CASTELSARRASIN,apas.saad@apas82.fr,0,0,1,APAS 82,0,34 Boulevard du 4 Septembre,82100,CASTELSARRASIN,44.04203,1.106148,82,Tarn-et-Garonne
5119,97765,SAAD APAS 82 MONTAUBAN,saad-montauban@apas82.fr,0,0,1,APAS 82,0,275 Rue du Clos Maury,82000,MONTAUBAN,44.008743,1.39379,82,Tarn-et-Garonne
5120,97753,SAAD AXEO MONTAUBAN,montauban@axeoservices.fr,0,0,1,AXEO MONTAUBAN,0,78 Avenue Aristide Briand,82000,MONTAUBAN,44.01648,1.34603,82,Tarn-et-Garonne
5121,97763,SAAD BONJOUR SERVICES MONTAUBAN,montauban@bonjourservices.fr,0,0,1,SERVICES 82 MILLET,0,555 Avenue de Paris,82000,MONTAUBAN,44.035121,1.374951,82,Tarn-et-Garonne
5122,97732,SAAD CCAS CASTELSARRASIN,ccas@ville-castelsarrasin.fr,0,0,1,CCAS CASTELSARRASIN,0,5 Place de la Liberté BP 80084,82100,CASTELSARRASIN,44.039662,1.107189,82,Tarn-et-Garonne
5123,97716,SAAD CCAS MOISSAC,ccas@moissac.fr,0,0,1,CCAS MOISSAC,0,27 Rue de la Solidarité,82200,MOISSAC,44.103299,1.089695,82,Tarn-et-Garonne
5124,97750,SAAD DOMALIANCE MONTAUBAN,montauban@onela.com,0,0,1,A2MICILE REGION CENTRE,0,16 Allees Mortarieu,82000,MONTAUBAN,44.014479,1.355403,82,Tarn-et-Garonne
5125,97754,SAAD DOMCONFORT 82,contact@domconfort.com,0,0,1,DOMCONFORT,0,61 Rue Joliot Curie,82600,VERDUN SUR GARONNE,43.851153,1.232056,82,Tarn-et-Garonne
5126,97751,SAAD DU CIAS DES DEUX RIVES,saad@cc-deuxrives.fr,0,0,1,CIAS DES DEUX RIVES,0,2 Rue General Vidalot,82400,VALENCE D AGEN,44.106156,0.893754,82,Tarn-et-Garonne
5127,97767,SAAD MUTUALITE FRANCAISE  LAFRANCAISE,sap.lafrancaise@udm82.fr,0,0,1,MUTUALITE FRANCAISE - UNION DPTALE 82,0,,82130,LAFRANCAISE,44.13121718320691,1.221838831907171,82,Tarn-et-Garonne
5128,97768,SAAD MUTUALITE FRANCAISE BEAUMONT,sap.beaumont@udm82.fr,0,0,1,MUTUALITE FRANCAISE - UNION DPTALE 82,0,12 Rue Despeyroux,82500,BEAUMONT DE LOMAGNE,43.881366,0.989568,82,Tarn-et-Garonne
5129,97769,SAAD MUTUALITE FRANCAISE CAYLUS,sap.caylus@udm82.fr,0,0,1,MUTUALITE FRANCAISE - UNION DPTALE 82,0,23 Avenue du Père Evariste Huc,82160,CAYLUS,44.236402,1.771365,82,Tarn-et-Garonne
5130,97766,SAAD MUTUALITÉ FRANCAISE 82 MONTAUBAN,maisondelamutualite@udm82.fr,0,0,1,MUTUALITE FRANCAISE - UNION DPTALE 82,0,15 Allée de l'Empereur,82000,MONTAUBAN,44.016821,1.356645,82,Tarn-et-Garonne
5131,97758,SAAD SAMAD CCQVA,samad@quercyvertaveyron.fr,0,0,1,CC QUERCY VERT AVEYRON,0,370 Avenue du 8 Mai 1945 BP 80035,82800,NEGREPELISSE,44.074865,1.516101,82,Tarn-et-Garonne
5132,97709,SAAD SMAD 82,contact@smad82.fr,0,0,1,,0,36 Rue Emile Pouvillon BP 822,82000,MONTAUBAN,44.020049,1.357196,82,Tarn-et-Garonne
5133,97755,SAAD SOUS MON TOIT MONTAUBAN,contact@sousmontoit.fr,0,0,1,SOUS MON TOIT,0,14 Allees Mortarieu,82000,MONTAUBAN,44.014559,1.355589,82,Tarn-et-Garonne
5134,12832,SSIAD,secretariat.ssiad@orange.fr,1,0,0,EHPAD BEAUMONT DE LOMAGNE,0,11 rue Despeyrous,82500,BEAUMONT DE LOMAGNE,43.880812,0.989788,82,Tarn-et-Garonne
5135,12828,SSIAD SMAD 82,ssiad.montauban@smad82.fr,1,0,0,SMAD 82,0,36 rue Émile-Pouvillon,82000,MONTAUBAN,44.020049,1.357196,82,Tarn-et-Garonne
5136,12825,SSIAD de Campsas,ssiad.grisolles@udm82.fr,1,0,0,MUTUALITE FRANCAISE - UNION DPTALE 82,0,640 route de Fabas,82370,CAMPSAS,43.892606,1.332583,82,Tarn-et-Garonne
5137,12804,SSIAD de Castelsarrasin,contact@apas82.fr,1,0,0,APAS 82,0,34-36 boulevard du 4-Septembre,82100,CASTELSARRASIN,44.04197,1.106235,82,Tarn-et-Garonne
5138,12811,SSIAD de Caylus,ssiad.caylus@udm82.fr,1,0,0,Mutualité française - Union départementale 82,0,23 avenue du Père Evériste Huc BP 19,82160,CAYLUS,44.236434,1.771433,82,Tarn-et-Garonne
5139,12808,SSIAD de Lafrançaise,ssiad.lafrancaise@udm82.fr,1,0,0,Mutualité française - Union départementale 82,0,Zone artisanale Le Rival,82130,LAFRANCAISE,44.130417,1.236469,82,Tarn-et-Garonne
5140,12822,SSIAD de Moissacc,mutuelle-santevie-mtg@orange.fr,1,0,0,MUTUALITE FRANCAISE - UNION DPTALE 82,0,42 avenue Victor-Hugo,82200,MOISSAC,44.104113,1.089901,82,Tarn-et-Garonne
5141,12805,SSIAD de Montaigu-De-Quercy,a.d.p.a@wanadoo.fr,1,0,0,ASPAM,0,7 rue de la Fontaine,82150,MONTAIGU DE QUERCY,44.341398,1.016517,82,Tarn-et-Garonne
5142,12831,SSIAD de Negrepelisse,secretariat@chturenne.fr,1,0,0,Centre hospitalier de Negrepelisse,0,355 rue des Fossés,82800,NEGREPELISSE,44.073654,1.521711,82,Tarn-et-Garonne
5143,12850,SSIAD des deux Rives,ssiad@cc-deuxrives.fr,1,0,0,CIAS des deux Rves,0,3 avenue Georges-d'Esparbes,82400,VALENCE D AGEN,44.1061,0.894674,82,Tarn-et-Garonne
5144,12843,SSIAD du CHI de Moissac,secretariat@chturenne.fr,1,0,0,centre hospitalier intercommunal de Castelsarrasin Moissac,0,16 boulevard Camille-Delthil,82200,MOISSAC,44.105186,1.087755,82,Tarn-et-Garonne
5145,12866,SSIAD 83,ssiad83@wanadoo.fr,1,0,0,SSIAD 83 ASSISTANCE SERVICE,0,23 boulevard des Commandos-d'Afrique,83980,LE LAVANDOU,43.136704,6.365862,83,Var
